Alpha,Alpha_Ganite,Loss YCF Ganite,ATE YCF Ganite,ACC YCF Ganite
0.3,-3,0.875381672963462,0.0002493462325126039,0.35870445344129553
0.3,-2,0.8465543662722457,0.00020431804943443765,0.35870445344129553
0.3,-1,0.8228000695634929,0.0001678821881133663,0.35870445344129553
0.3,0,0.8021724879735367,0.000136934574738512,0.35870445344129553
0.3,1,0.7559430266763381,6.994110624003458e-05,0.35870445344129553
0.3,2,0.7219321265699404,2.0898853225537195e-05,0.35870445344129553
0.3,3,0.6939208600083752,-1.1837479111931337e-05,0.35870445344129553
0.3,4,0.6691055470235066,-2.5448956623375096e-05,0.7174089068825911
0.3,5,0.6462436127111554,-3.927599821762495e-05,0.6558704453441295
0.3,6,0.6258649587253127,-5.8825662991590644e-05,0.6510121457489878
0.3,7,0.6086719259545711,-0.00011083731615041392,0.6437246963562753
0.3,8,0.5940726003696909,-0.00021467034105165927,0.6421052631578947
0.3,9,0.5813337032361505,-0.00036253754366155633,0.6510121457489878
0.3,10,0.8626958339830363,8.639371549135078e-05,0.37165991902834006
0.3,20,0.8350934410601428,5.0003176414570305e-05,0.37165991902834006
0.3,30,0.8124277786746207,2.3407136501396586e-05,0.37165991902834006
0.3,40,0.7928210415011738,3.3841881790230843e-06,0.37165991902834006
0.3,50,0.7492446207085814,-3.0122715864888683e-05,0.37165991902834006
0.4,-50,0.7176372992603124,-4.8935201222843894e-05,0.37165991902834006
0.4,-40,0.6919084034850439,-8.810485419730174e-05,0.37165991902834006
0.4,-30,0.6692203820533185,-0.00017474595322708453,0.6842105263157895
0.4,-20,0.6482568588181697,-0.00031282959407641364,0.6437246963562753
0.4,-10,0.6294381198485256,-0.0005376764084580321,0.6348178137651822
0.4,-9,0.6133199012783576,-0.0008290119814405306,0.6299595141700405
0.4,-8,0.5993047993346697,-0.001151057695458202,0.6291497975708502
0.4,-7,0.5868442020752884,-0.0014958804104173717,0.6356275303643725
0.4,-6,0.6428091967615769,5.638062777146846e-05,0.6121457489878542
0.4,-5,0.6414453427620099,7.430937751851108e-05,0.6121457489878542
0.4,-4,0.6400632989717215,9.347219796018713e-05,0.6121457489878542
0.4,-3,0.6386215734852598,0.00011448858248308547,0.6121457489878542
0.4,-2,0.6342878722200656,0.0001835438287555169,0.6121457489878542
0.4,-1,0.6298370057227184,0.00026271497312957415,0.6121457489878542
0.4,0,0.6252948605704105,0.00035085857476918614,0.6121457489878542
0.4,1,0.6206845519418739,0.0004465895245241436,0.6121457489878542
0.4,2,0.6160266249460224,0.0005483612069868693,0.6121457489878542
0.4,3,0.611339227103308,0.0006545443154676311,0.6121457489878542
0.4,4,0.6066382708060098,0.0007634959947173114,0.6121457489878542
0.4,5,0.6019375949981318,0.0008736150080180805,0.6121457489878542
0.4,6,0.5972491285572319,0.0009833819880306072,0.6178137651821862
0.4,7,0.6388262679359085,-0.00034671990943019315,0.617004048582996
0.4,8,0.6373552034483846,-0.0003758732897743422,0.617004048582996
0.4,9,0.6358651689561003,-0.00040652828748588554,0.617004048582996
0.4,10,0.6343114148427262,-0.00043967116908527615,0.617004048582996
0.4,20,0.6296443840855591,-0.0005461825877434157,0.617004048582996
0.4,30,0.6248561405941379,-0.000665838738733382,0.617004048582996
0.4,40,0.6199748853127942,-0.0007981564631551752,0.617004048582996
0.4,50,0.6150260085936762,-0.0009426154819514587,0.617004048582996
0.5,-50,0.6100321349395073,-0.0010986794911136966,0.617004048582996
0.5,-40,0.6050132216283275,-0.0012658116942679265,0.617004048582996
0.5,-30,0.5999866963035452,-0.0014434858502143655,0.617004048582996
0.5,-20,0.5949676228927393,-0.0016311933198183692,0.617004048582996
0.5,-10,0.5899688858130527,-0.0018284467430155216,0.625910931174089
0.5,-9,0.6225415813534636,-0.0004367907630326573,0.6502024291497975
0.5,-8,0.6211201160513125,-0.00047744112391645555,0.6502024291497975
0.5,-7,0.6196848568320529,-0.0005203286184614631,0.6502024291497975
0.5,-6,0.6181926165838253,-0.0005668413060563315,0.6502024291497975
0.5,-5,0.6137336081031063,-0.0007171404806557979,0.6502024291497975
0.5,-4,0.6091891175136492,-0.000887132955347758,0.6502024291497975
0.5,-3,0.6045825268078872,-0.001076196372133853,0.6502024291497975
0.5,-2,0.5999353685361233,-0.0012837158558091089,0.6502024291497975
0.5,-1,0.5952670059786407,-0.0015091156909670111,0.6502024291497975
0.5,0,0.5905945296563216,-0.0017518649446251477,0.6502024291497975
0.5,1,0.5859327866453107,-0.002011469989124326,0.6502024291497975
0.5,2,0.5812944890205176,-0.0022874624015096767,0.6526315789473685
0.5,3,0.576690366437596,-0.0025793870010977216,0.6615384615384615
0.5,4,0.6344829050183746,5.064093382667334e-05,0.6275303643724697
0.5,5,0.6330270456278925,6.914648207617669e-05,0.6275303643724697
0.5,6,0.631555826737592,8.93558442235376e-05,0.6275303643724697
0.5,7,0.6300251020974885,0.00011197202827267771,0.6275303643724697
0.5,8,0.6254461752695957,0.00018904083953746875,0.6275303643724697
0.5,9,0.6207745630019293,0.00028152897268035604,0.6275303643724697
0.5,10,0.6160362551019475,0.0003885851493763415,0.6275303643724697
0.5,20,0.6112544204280163,0.0005089587823277064,0.6275303643724697
0.5,30,0.6064493729776351,0.0006411279917001855,0.6275303643724697
0.5,40,0.6016386975458852,0.0007834106664377227,0.6275303643724697
0.5,50,0.5968374483522715,0.0009340542275436681,0.6275303643724697
0.6,-50,0.5920583767727734,0.0010913041746856145,0.6275303643724697
0.6,-40,0.5873121650468924,0.0012534537753522978,0.6331983805668017
0.6,-30,0.6350202814831438,-0.00027806893320897474,0.6242914979757085
0.6,-20,0.6335736410578331,-0.0002946022595133324,0.6242914979757085
0.6,-10,0.6321097056833577,-0.00031146417950472793,0.6242914979757085
0.6,-9,0.6305844559106126,-0.00032916401878735346,0.6242914979757085
0.6,-8,0.6260094568710028,-0.00038306678798794014,0.6242914979757085
0.6,-7,0.621322968592392,-0.0004397691091161948,0.6242914979757085
0.6,-6,0.6165503604481183,-0.0004995988564460707,0.6242914979757085
0.6,-5,0.6117146444247775,-0.0005630976839502977,0.6242914979757085
0.6,-4,0.606836475909375,-0.0006309100487810748,0.6242914979757085
0.6,-3,0.6019341993027003,-0.0007036978893526502,0.6242914979757085
0.6,-2,0.5970239354366098,-0.0007820827870906877,0.6242914979757085
0.6,-1,0.5921197027807644,-0.0008666115681303932,0.6242914979757085
0.6,0,0.5872335623340639,-0.0009577395194397265,0.6307692307692307
0.6,1,0.6354317818317607,-0.0002321746415718251,0.6275303643724697
0.6,2,0.6339231783213254,-0.0002532693048684087,0.6275303643724697
0.6,3,0.632399253773223,-0.00027557833315866587,0.6275303643724697
0.6,4,0.6308141552488368,-0.00029983029664643057,0.6275303643724697
0.6,5,0.6260744118213039,-0.0003785453958812801,0.6275303643724697
0.6,6,0.6212407355821067,-0.0004680728641611176,0.6275303643724697
0.6,7,0.6163401270286692,-0.0005680671580765573,0.6275303643724697
0.6,8,0.6113971404940844,-0.0006781365321013033,0.6275303643724697
0.6,9,0.6064334260446993,-0.0007978776855066538,0.6275303643724697
0.6,10,0.6014676791588802,-0.0009268973011650194,0.6275303643724697
0.6,20,0.5965157910811704,-0.0010648242233266547,0.6275303643724697
0.6,30,0.5915910895504002,-0.0012113151743582407,0.6291497975708502
0.6,40,0.5867046107805024,-0.0013660561962287598,0.6356275303643725
0.6,50,0.6406442184777155,-0.00012479824792249739,0.617004048582996
0.7,-50,0.6392141406973042,-0.00013246460443511188,0.617004048582996
0.7,-40,0.6377684990972744,-0.00014047225867475088,0.617004048582996
0.7,-30,0.6362639956125572,-0.00014908922106643407,0.617004048582996
0.7,-20,0.6317621944363728,-0.00017670350176773875,0.617004048582996
0.7,-10,0.6271690096285644,-0.0002079915568016233,0.617004048582996
0.7,-9,0.6225114085641592,-0.0002433808620903588,0.617004048582996
0.7,-8,0.617812765507203,-0.00028334299480287095,0.617004048582996
0.7,-7,0.6130930226280354,-0.00032835659276397866,0.617004048582996
0.7,-6,0.6083690369822108,-0.0003788747059247366,0.617004048582996
0.7,-5,0.6036549647731152,-0.00043530087032389586,0.617004048582996
0.7,-4,0.5989626234738713,-0.0004979747769942588,0.617004048582996
0.7,-3,0.5943018123506739,-0.000567166326283286,0.620242914979757
0.7,-2,0.6321156034811294,-0.00021664745615640468,0.6331983805668017
0.7,-1,0.630740263936855,-0.00023272308855482038,0.6331983805668017
0.7,0,0.6293509591971721,-0.000249744209265379,0.6331983805668017
0.7,1,0.6279059051693464,-0.00026829392062888147,0.6331983805668017
0.7,2,0.6235847642091076,-0.00032902892967662245,0.6331983805668017
0.7,3,0.6191765030477349,-0.0003993968658951297,0.6331983805668017
0.7,4,0.6147037764535921,-0.0004798510805762435,0.6331983805668017
0.7,5,0.6101871292052439,-0.00057074998808615,0.6331983805668017
0.7,6,0.6056448441051505,-0.0006723577630743383,0.6331983805668017
0.7,7,0.6010929493135581,-0.0007848491823546633,0.6331983805668017
0.7,8,0.596545314148456,-0.0009083172182583477,0.6331983805668017
0.7,9,0.5920137926835913,-0.0010427819377388792,0.6340080971659919
0.7,10,0.5875083907066175,-0.0011881996176733023,0.6396761133603239
0.7,20,0.6311748740058716,-0.00026800272906729594,0.6364372469635627
0.7,30,0.6297522717366452,-0.00028986212103759845,0.6364372469635627
0.7,40,0.6283142835511055,-0.00031295397061892327,0.6364372469635627
0.7,50,0.6268176025068881,-0.0003380400581492471,0.6364372469635627
0.8,-50,0.6223363313580047,-0.00041945904150691993,0.6364372469635627
0.8,-40,0.6177566277137022,-0.0005122557656316862,0.6364372469635627
0.8,-30,0.6131027814357376,-0.0006163361485458929,0.6364372469635627
0.8,-20,0.608397105386961,-0.0007315605302847805,0.6364372469635627
0.8,-10,0.6036596450168666,-0.0008577698352654761,0.6364372469635627
0.8,-9,0.5989081107053311,-0.0009947982598820793,0.6364372469635627
0.8,-8,0.5941579332355494,-0.001142477211994064,0.6364372469635627
0.8,-7,0.5894223868941343,-0.001300634276089896,0.6364372469635627
0.8,-6,0.5847127479476045,-0.0014690898980183609,0.6477732793522267
0.8,-5,0.6341965812650704,-0.0001343106118059656,0.6299595141700405
0.8,-4,0.6327473889890557,-0.00013798053791691522,0.6299595141700405
0.8,-3,0.6312843637990072,-0.00014110862112626243,0.6299595141700405
0.8,-2,0.6297636649143845,-0.00014372290390479714,0.6299595141700405
0.8,-1,0.6252235330095384,-0.00014754344096773453,0.6299595141700405
0.8,0,0.6206047210193656,-0.00014532160141950135,0.6299595141700405
0.8,1,0.6159333559398565,-0.00013720027449692918,0.6299595141700405
0.8,2,0.6112325869523505,-0.000123801495605258,0.6299595141700405
0.8,3,0.6065225010857545,-0.00010609179935178181,0.6299595141700405
0.8,4,0.6018202608947327,-8.525423700428414e-05,0.6299595141700405
0.8,5,0.5971403376489675,-6.258033446082667e-05,0.6299595141700405
0.8,6,0.5924947781038901,-3.938626973576387e-05,0.6307692307692307
0.8,7,0.5878934741352664,-1.6952417133064834e-05,0.637246963562753
0.8,8,0.641665729332791,-0.00036331650992554865,0.6145748987854251
0.8,9,0.6403123385020265,-0.0003885110785205592,0.6145748987854251
0.8,10,0.6389421631115356,-0.0004142632338951513,0.6145748987854251
0.8,20,0.6375141439972483,-0.00044130249191665083,0.6145748987854251
0.8,30,0.6332296049300647,-0.0005231271929102554,0.6145748987854251
0.8,40,0.6288414717968596,-0.0006071728267429966,0.6145748987854251
0.8,50,0.6243759863886386,-0.0006922640175682226,0.6145748987854251
0.9,-50,0.6198563625111532,-0.000777652222278935,0.6145748987854251
0.9,-40,0.6153029477483558,-0.000862956979577445,0.6145748987854251
0.9,-30,0.6107334190622397,-0.0009480915801301504,0.6145748987854251
0.9,-20,0.606162995198983,-0.0010331890427067725,0.6145748987854251
0.9,-10,0.6016046554672996,-0.0011185362918357256,0.6153846153846154
0.9,-9,0.597069357277368,-0.0012045195496162564,0.620242914979757
0.9,-8,0.630859793217435,0.00018368014641750863,0.6388663967611335
0.9,-7,0.6293491456788899,0.00020489816606311662,0.6388663967611335
0.9,-6,0.6278313600197755,0.00022676395249926484,0.6388663967611335
0.9,-5,0.6262605276084215,0.00024986856772685195,0.6388663967611335
0.9,-4,0.6216040943004968,0.00032022356234595595,0.6388663967611335
0.9,-3,0.6169057650753766,0.00039217094513244177,0.6388663967611335
0.9,-2,0.6121820181113361,0.000463365525053161,0.6388663967611335
0.9,-1,0.6074486353632452,0.0005317668033548717,0.6388663967611335
0.9,0,0.6027198783474559,0.0005956573095606266,0.6388663967611335
0.9,1,0.5980082032213194,0.000653628812903484,0.6388663967611335
0.9,2,0.593324238980431,0.0007045526036462135,0.6388663967611335
0.9,3,0.5886768883138731,0.000747543677839968,0.6412955465587045
0.9,4,0.5840734801414946,0.0007819244672355175,0.6510121457489878
0.9,5,0.6306514814394457,0.00012538608051226863,0.6388663967611335
0.9,6,0.6292585989618168,0.00014757543292487352,0.6388663967611335
0.9,7,0.6278529496635336,0.00017094715243809455,0.6388663967611335
0.9,8,0.6263922720275478,0.00019619883662935766,0.6388663967611335
0.9,9,0.6220321701993683,0.00027668115734807985,0.6388663967611335
0.9,10,0.6175953595588333,0.00036495283039733595,0.6388663967611335
0.9,20,0.6131046845962991,0.0004590963742494014,0.6388663967611335
0.9,30,0.6085809171514521,0.0005572555194606754,0.6388663967611335
0.9,40,0.6040424860257101,0.0006576912118008149,0.6388663967611335
0.9,50,0.5995054458530709,0.0007588095885821544,0.6388663967611335
1.0,-50,0.5949835695087942,0.0008591724730147021,0.6388663967611335
1.0,-40,0.59048850260984,0.0009574974605016107,0.6412955465587045
1.0,-30,0.5860299464384978,0.001052652095342721,0.654251012145749
1.0,-20,0.6293084780327043,0.00019660565004836483,0.6348178137651822
1.0,-10,0.627775375497837,0.00023217661064400819,0.6348178137651822
1.0,-9,0.6262264714933276,0.0002702784038017825,0.6348178137651822
1.0,-8,0.6246152032521479,0.00031214291896608515,0.6348178137651822
1.0,-7,0.6197961714678206,0.0004500631069991323,0.6348178137651822
1.0,-6,0.6148795360722267,0.0006085121605627908,0.6348178137651822
1.0,-5,0.6098915895444951,0.0007850499393701194,0.6348178137651822
1.0,-4,0.6048561595083204,0.0009768950858403125,0.6348178137651822
1.0,-3,0.599794400220087,0.0011811268683747378,0.6348178137651822
1.0,-2,0.5947247989140684,0.0013948390951986078,0.6348178137651822
1.0,-1,0.5896632989312682,0.0016152487633183665,0.6348178137651822
1.0,0,0.5846234835751035,0.001839766036641377,0.6348178137651822
1.0,1,0.5796167874865782,0.0020660335563826293,0.6388663967611335
1.0,2,0.6384186455501571,2.642128044733072e-05,0.620242914979757
1.0,3,0.6371022429414804,4.223865740393684e-05,0.620242914979757
1.0,4,0.6357703489505037,5.912246211459138e-05,0.620242914979757
1.0,5,0.6343828407353217,7.760993178607123e-05,0.620242914979757
1.0,6,0.6302212009638231,0.00013811805816194012,0.620242914979757
1.0,7,0.6259570176640518,0.00020702529123689528,0.620242914979757
1.0,8,0.6216119489349416,0.00028317544312012055,0.620242914979757
1.0,9,0.6172059797607328,0.0003652553953625848,0.620242914979757
1.0,10,0.612757351985719,0.0004518694780930588,0.620242914979757
1.0,20,0.608282518247188,0.0005416036862599394,0.620242914979757
1.0,30,0.6037961378166449,0.0006330768152433275,0.620242914979757
1.0,40,0.5993111145829854,0.0007249780124830019,0.6218623481781377
1.0,50,0.5948386699788988,0.0008160918786521143,0.6283400809716599
